paciente,resposta,nota1,nota2,nota3,nota4,nota5,nota6,nota7,nota8,nota9,nota10,nota11,nota_total
1587,c,4,5,4,4,5,5,1,0,1,5,4,38
1588,a,4,5,4,4,5,5,1,0,1,5,4,38
1588,b,4,4,4,4,4,4,1,1,1,5,4,36
1588,c,4,5,4,4,4,5,1,1,1,5,4,38
1589,a,4,5,4,4,5,5,1,0,1,5,4,38
1589,b,4,5,4,4,4,4,1,1,1,5,4,37
1589,c,4,5,4,4,5,5,1,1,1,5,4,39
1590,a,4,5,4,4,5,5,1,0,1,5,4,38
1590,b,4,4,4,4,4,4,1,0,1,5,4,35
1590,c,4,4,4,4,5,5,1,1,1,5,4,38
1591,a,4,5,4,4,5,4,1,1,1,5,4,38
1591,b,4,5,4,4,5,5,1,0,1,5,4,38
1591,c,4,5,4,4,5,5,1,1,1,5,4,39
1592,a,4,5,4,4,5,5,1,1,1,5,4,39
1592,c,4,5,4,4,4,5,1,1,1,5,4,38
1593,a,4,5,4,4,5,5,1,0,1,5,4,38
1593,b,4,5,4,4,5,5,1,0,1,5,4,38
1593,c,4,5,4,4,5,5,1,0,1,5,4,38
1594,a,4,5,4,4,5,5,1,1,1,5,4,39
1594,b,4,5,4,4,4,5,1,0,1,5,4,37
1594,c,4,5,4,4,5,5,1,1,1,5,4,39
1595,a,4,5,4,4,5,5,1,0,1,5,4,38
1595,b,4,5,4,4,4,5,1,0,1,5,4,37
1595,c,4,5,4,4,5,5,1,1,1,5,4,39
1596,a,4,5,4,5,4,5,1,1,1,5,4,39
1597,a,4,5,4,4,5,5,1,0,1,5,4,38
1597,b,4,5,4,4,4,4,1,0,1,5,4,36
1597,c,4,5,4,4,4,5,1,1,1,5,4,38
1598,a,4,5,4,4,5,5,1,0,1,5,4,38
1598,b,4,5,4,4,4,4,1,1,1,5,4,37
1598,c,4,5,4,4,5,4,1,0,1,5,4,37
1599,a,4,5,4,4,4,5,1,1,1,5,4,38
1599,b,4,5,4,4,4,5,1,0,1,5,4,37
1599,c,4,5,4,4,4,5,1,0,1,5,4,37
1600,a,4,5,4,4,5,5,1,0,1,5,4,38
1600,b,4,5,4,4,4,4,1,0,1,5,4,36
1600,c,4,5,4,4,5,5,1,1,1,5,4,39
1601,a,4,5,4,5,5,5,1,0,1,5,4,39
1601,b,5,5,4,4,4,5,1,0,1,5,4,38
1601,c,4,5,4,4,4,5,1,1,1,5,4,38
1602,a,4,5,4,5,5,5,1,0,1,5,4,39
1602,b,4,5,4,4,4,4,1,0,1,5,4,36
1602,c,3,5,4,4,4,5,1,0,1,5,4,36
1603,a,4,5,4,5,5,5,1,0,1,5,5,40
1603,b,4,5,4,4,4,4,1,0,1,5,4,36
1603,c,4,5,4,4,5,5,1,1,1,5,4,39
1604,a,4,5,4,4,5,5,1,0,1,5,4,38
1604,b,4,5,4,4,4,5,1,0,1,5,4,37
1604,c,3,4,4,4,4,5,1,1,1,5,4,36
1605,a,4,5,4,4,5,5,1,0,1,5,4,38
1605,c,4,5,4,4,4,5,1,1,1,5,4,38
1606,a,4,5,4,4,5,5,1,0,1,5,4,38
1606,b,3,5,4,4,4,4,1,1,1,5,4,36
1607,a,4,5,4,4,5,5,1,0,1,5,4,38
1607,b,4,5,4,4,4,4,1,0,1,5,4,36
1608,a,4,5,4,4,5,5,1,0,1,5,5,39
1609,a,4,5,4,4,4,4,1,1,1,5,4,37
1609,b,4,5,4,4,4,4,1,0,1,5,4,36
1609,c,4,5,4,4,4,5,1,1,1,5,4,38
1610,a,4,5,4,5,5,5,1,1,1,5,4,40
1610,c,4,4,4,4,4,5,1,1,1,5,4,37
1611,a,4,5,4,5,5,5,1,0,1,5,4,39
1611,b,4,5,4,4,4,5,1,0,1,5,4,37
1612,a,4,5,4,4,4,5,1,0,1,5,4,37
1612,b,5,5,4,4,4,4,1,0,1,5,4,37
1612,c,4,5,4,4,4,5,1,1,1,5,4,38
1613,a,4,5,4,4,5,5,1,0,1,5,4,38
1613,c,4,5,4,5,5,5,1,0,1,5,5,40
1614,a,4,5,4,5,5,5,1,1,1,5,4,40
1614,b,4,4,4,4,4,4,1,1,1,4,4,35
1614,c,4,5,4,4,4,5,1,1,1,5,4,38
1615,a,4,5,4,4,5,5,1,0,1,5,4,38
1615,b,4,5,4,4,4,4,1,0,1,5,4,36
1615,c,4,5,4,4,5,5,1,0,1,5,4,38
1616,a,4,5,4,4,5,5,1,0,1,5,5,39
1616,b,5,5,4,4,4,4,1,0,1,5,4,37
1616,c,4,5,4,5,5,5,1,0,1,5,4,39
1617,a,4,5,4,4,4,5,1,1,1,5,4,38
1617,b,4,5,4,4,4,4,1,0,1,5,4,36
1617,c,4,5,4,4,4,5,1,1,1,5,4,38
1618,a,4,5,4,4,5,5,1,0,1,5,4,38
1618,c,4,5,4,4,5,5,1,1,1,5,4,39
1619,a,4,5,4,4,5,5,1,1,1,5,4,39
1619,b,5,5,4,4,4,4,1,1,1,5,4,38
1619,c,4,5,4,4,4,5,1,0,1,5,4,37
1620,a,4,5,4,4,5,5,1,1,1,5,4,39
1621,a,4,5,4,4,4,5,1,0,1,5,4,37
1621,b,4,5,4,4,4,5,1,1,1,5,4,38
1621,c,4,5,4,4,5,5,1,0,1,5,4,38
1622,a,4,5,4,5,5,5,1,0,1,5,5,40
1622,c,3,5,4,4,4,4,1,1,1,5,4,36
1623,a,4,4,4,4,4,4,1,1,1,5,4,36
1623,b,4,5,4,4,4,4,1,0,1,5,4,36
1623,c,4,4,4,4,4,4,1,1,1,5,4,36
1624,a,4,4,4,4,4,4,1,1,1,5,4,36
1624,b,4,5,4,4,4,5,1,0,1,5,4,37
1624,c,4,5,4,4,4,5,1,0,1,5,4,37
1625,a,4,5,4,5,5,5,1,0,1,5,5,40
1625,c,4,5,4,5,5,5,1,1,1,5,4,40
1626,a,4,5,4,4,4,4,1,1,1,5,4,37
1626,b,4,5,4,4,4,5,1,0,1,5,4,37
1627,a,4,5,4,4,4,5,1,1,1,5,4,38
1627,c,4,5,4,4,5,5,1,1,1,5,4,39
1628,a,4,5,4,5,5,5,1,0,1,5,4,39
1628,b,4,4,4,4,4,4,1,0,1,5,4,35
1628,c,4,5,4,4,5,5,1,0,1,5,5,39
1629,a,4,5,4,4,5,5,1,0,1,5,4,38
1629,b,4,5,4,4,4,5,1,1,1,5,4,38
1629,c,4,5,4,4,5,5,1,1,1,5,4,39
1630,a,4,5,4,4,5,5,1,1,1,5,4,39
1630,b,4,5,4,4,5,5,1,1,1,5,4,39
1630,c,4,5,4,4,4,5,1,0,1,5,4,37
1631,a,4,5,4,4,5,4,1,1,1,5,4,38
1631,b,4,5,4,4,4,4,1,0,1,5,4,36
1631,c,4,5,4,4,5,5,1,1,1,5,4,39
1632,a,4,5,4,4,5,4,1,1,1,5,4,38
1632,b,4,5,4,4,4,4,1,1,1,5,4,37
1632,c,4,5,4,4,5,5,1,0,1,5,4,38
1633,a,5,5,4,5,5,5,1,0,1,5,5,41
1633,c,4,5,4,4,4,5,1,1,1,5,4,38
1634,a,4,5,4,4,5,5,1,0,1,5,4,38
1634,b,4,5,4,4,4,4,1,1,1,5,4,37
1634,c,4,5,4,4,5,5,1,0,1,5,4,38
1635,a,4,5,4,4,5,4,1,0,1,5,4,37
1635,b,4,5,4,4,4,4,1,1,1,5,4,37
1635,c,4,5,4,4,5,5,1,1,1,5,5,40
1636,a,4,5,4,4,5,5,1,0,1,5,4,38
1637,a,4,5,4,4,5,5,1,1,1,5,4,39
1637,b,4,5,4,4,4,5,1,0,1,5,4,37
1637,c,4,5,4,4,5,5,1,1,1,5,4,39
1638,a,3,5,4,4,5,5,1,0,1,5,5,38
1638,b,4,5,4,4,5,5,1,0,1,5,4,38
1638,c,4,5,4,4,4,4,1,1,1,4,4,36
1639,a,4,5,4,4,5,4,1,1,1,5,4,38
1639,b,4,5,4,4,4,5,1,1,1,5,4,38
1640,a,4,5,4,4,5,5,1,0,1,5,4,38
1640,b,5,5,4,4,4,4,1,0,1,5,4,37
1641,a,4,5,4,4,5,5,1,0,1,5,4,38
1641,b,4,5,4,4,4,4,1,1,1,5,4,37
1641,c,4,4,4,4,4,4,1,1,1,5,4,36
1642,a,4,5,4,4,5,5,1,1,1,5,4,39
1642,b,4,5,4,4,4,4,1,0,1,5,4,36
1642,c,4,5,4,4,4,5,1,1,1,5,4,38
1643,a,4,5,4,4,5,4,1,1,1,5,4,38
1643,c,4,5,4,4,4,5,1,1,1,5,4,38
1644,a,4,5,4,4,5,5,1,1,1,5,4,39
1644,c,4,5,4,4,4,5,1,1,1,5,4,38
1645,a,4,5,4,4,5,5,1,0,1,5,4,38
1645,b,4,4,4,4,4,4,1,1,1,5,4,36
1645,c,4,5,4,4,4,5,1,1,1,5,4,38
1646,a,4,5,4,5,5,5,1,0,1,5,4,39
1647,a,4,5,4,4,5,5,1,0,1,5,4,38
1647,b,4,5,4,4,4,5,1,0,1,5,4,37
1647,c,4,5,4,4,5,5,1,1,1,5,4,39
1648,a,4,5,4,4,5,5,1,0,1,5,4,38
1648,b,4,5,4,4,4,4,1,1,1,4,4,36
1648,c,4,5,4,4,4,5,1,0,1,5,4,37
1649,a,4,4,4,4,4,4,1,1,1,5,4,36
1649,b,4,5,4,4,4,5,1,0,1,5,4,37
1649,c,4,5,4,4,5,5,1,0,1,5,4,38
1650,a,4,5,4,4,4,4,1,1,1,5,4,37
1650,b,4,5,4,4,4,4,1,0,1,5,4,36
1650,c,4,5,4,4,4,5,1,1,1,5,4,38
1651,a,4,5,4,4,4,4,1,1,1,5,4,37
1651,c,4,5,4,4,5,5,1,1,1,5,4,39
1652,a,4,5,4,4,5,5,1,1,1,5,4,39
1652,b,4,5,4,4,4,5,1,0,1,5,4,37
1652,c,4,5,4,5,5,5,1,0,1,5,5,40
1653,a,4,5,4,4,5,5,1,0,1,5,4,38
1653,b,4,5,4,4,5,5,1,1,1,5,4,39
1653,c,4,4,4,4,4,5,1,1,1,5,4,37
1654,a,4,5,4,5,5,5,1,0,1,5,4,39
1654,c,4,5,4,4,4,5,1,1,1,5,4,38
1655,a,4,5,4,4,5,4,1,1,1,5,4,38
1655,b,4,5,4,4,4,4,1,1,1,4,4,36
1655,c,4,5,4,4,4,5,1,1,1,5,4,38
1656,a,4,5,4,4,5,5,1,1,1,5,4,39
1656,b,4,5,4,4,4,5,1,0,1,5,4,37
1656,c,4,5,4,4,5,5,1,0,1,5,4,38
1657,a,4,5,4,4,4,4,1,1,1,5,4,37
1657,b,4,5,4,4,4,5,1,1,1,5,4,38
1658,a,4,5,4,5,5,5,1,0,1,5,5,40
1658,b,4,5,4,4,4,4,1,0,1,5,4,36
1658,c,4,5,4,4,4,5,1,1,1,5,4,38
1659,a,4,5,4,5,5,5,1,0,1,5,4,39
1659,b,4,5,4,4,4,5,1,0,1,5,4,37
1660,a,3,5,4,4,5,5,1,1,1,5,4,38
1660,c,4,5,4,4,5,5,1,1,1,5,4,39
1661,a,4,5,4,4,5,4,1,0,1,5,4,37
1661,b,4,5,4,4,4,5,1,0,1,5,4,37
1661,c,4,5,4,4,4,5,1,0,1,5,4,37
1662,a,4,4,4,4,4,4,1,1,1,5,4,36
1662,b,4,4,4,4,4,4,1,1,1,5,4,36
1662,c,4,5,4,4,4,5,1,1,1,5,4,38
1663,a,4,5,4,5,5,5,1,1,1,5,4,40
1663,b,4,5,4,4,4,4,1,0,1,5,4,36
1663,c,4,5,4,4,5,5,1,1,1,5,4,39
1664,a,4,5,4,5,5,5,1,1,1,5,4,40
1664,b,4,5,4,4,4,4,1,0,1,5,4,36
1664,c,4,5,4,4,4,5,1,1,1,5,4,38
1665,a,4,5,4,4,5,5,1,0,1,5,4,38
1665,b,4,5,4,4,4,5,1,0,1,5,4,37
1666,a,4,5,4,4,5,5,1,1,1,5,4,39
1666,b,4,5,4,4,5,5,1,0,1,5,4,38
1666,c,4,5,4,4,5,5,1,0,1,5,4,38
1667,a,4,5,4,5,5,5,1,0,1,5,4,39
1667,c,4,5,4,4,5,5,1,1,1,5,4,39
1668,a,4,5,4,4,5,5,1,0,1,5,4,38
1668,b,4,5,4,4,4,5,1,0,1,5,4,37
1669,a,5,5,4,5,5,5,1,0,1,5,4,40
1669,b,4,5,4,4,4,4,1,1,1,5,4,37
1669,c,4,5,4,4,4,5,1,1,1,5,4,38
1670,a,4,5,4,5,5,5,1,0,1,5,4,39
1670,b,4,4,4,4,4,5,1,0,1,5,4,36
1670,c,4,5,4,4,5,5,1,1,1,5,4,39
1671,a,4,5,4,4,5,4,1,0,1,5,4,37
1671,b,4,5,4,4,4,4,1,1,1,5,4,37
1671,c,4,4,4,4,4,5,1,1,1,5,4,37
1672,a,4,5,4,4,5,5,1,1,1,5,4,39
1672,b,5,5,4,4,5,5,1,0,1,5,4,39
1672,c,4,5,4,4,5,5,1,0,1,5,4,38
1673,a,4,5,4,4,5,5,1,0,1,5,4,38
1673,b,3,4,4,4,4,4,1,1,1,5,4,35
1673,c,3,5,4,4,4,5,1,0,1,5,4,36
1674,a,4,5,4,4,4,4,1,1,1,5,4,37
1674,b,4,4,4,4,4,4,1,0,1,4,4,34
1674,c,4,5,4,4,5,5,1,0,1,5,4,38
1675,a,4,5,4,4,5,5,1,0,1,5,4,38
1675,b,4,5,4,4,4,5,1,0,1,5,4,37
1675,c,4,5,4,4,4,5,1,0,1,5,4,37
1676,a,4,5,4,4,5,5,1,1,1,5,4,39
1676,c,4,5,4,4,5,5,1,1,1,5,4,39
1677,a,4,5,4,4,5,5,1,0,1,5,5,39
1677,c,4,5,4,4,4,5,1,1,1,5,4,38
1678,a,4,5,4,4,5,5,1,0,1,5,4,38
1678,b,4,5,4,4,5,5,1,0,1,5,4,38
1678,c,4,5,4,4,5,5,1,1,1,5,4,39
1679,a,4,5,4,4,5,5,1,0,1,5,4,38
1679,b,4,5,4,4,4,5,1,0,1,5,4,37
1679,c,4,5,4,4,4,4,1,1,1,5,4,37
1680,a,4,5,4,4,5,5,1,0,1,5,4,38
1680,c,4,5,4,4,4,5,1,1,1,5,4,38
1681,a,4,5,4,5,5,5,1,0,1,5,5,40
1681,b,4,5,4,4,4,5,1,0,1,5,5,38
1681,c,4,5,4,4,4,5,1,0,1,5,4,37
1682,a,4,5,4,4,5,5,1,0,1,5,4,38
1682,b,4,5,4,4,4,4,1,0,1,5,4,36
1682,c,4,5,4,4,5,5,1,1,1,5,4,39
1683,a,4,5,4,5,5,5,1,1,1,5,4,40
1683,b,4,5,4,4,4,4,1,0,1,5,4,36
1684,a,4,5,4,4,5,5,1,0,1,5,4,38
1684,b,4,5,4,4,4,5,1,0,1,5,4,37
1684,c,4,5,4,4,4,5,1,1,1,5,4,38
1685,a,5,5,4,4,5,5,1,0,1,5,4,39
1685,c,4,5,4,4,4,5,1,0,1,5,4,37
1686,a,4,5,4,4,5,5,1,0,1,5,4,38
1687,a,4,5,4,4,4,5,1,1,1,5,4,38
1688,a,4,5,4,4,5,4,1,1,1,5,4,38
1688,b,4,5,4,4,4,5,1,0,1,5,4,37
1688,c,4,5,4,4,5,5,1,1,1,5,4,39
1689,a,4,5,4,4,4,5,1,1,1,5,4,38
1689,b,3,4,4,4,4,5,1,1,1,5,4,36
1689,c,4,5,4,4,4,5,1,0,1,5,4,37
1690,a,4,5,4,4,5,5,1,0,1,5,4,38
1690,b,4,5,4,4,4,4,1,1,1,5,4,37
1690,c,4,5,4,4,4,5,1,1,1,5,4,38
1691,a,3,5,4,4,4,4,1,1,1,5,4,36
1691,b,4,5,4,4,5,4,1,1,1,5,4,38
1691,c,4,5,4,4,4,5,1,1,1,5,4,38
1692,a,4,5,4,5,4,5,1,0,1,5,4,38
1692,b,4,5,4,4,4,5,1,1,1,5,4,38
1692,c,4,5,4,4,4,5,1,0,1,5,4,37
1693,a,4,5,4,4,5,5,1,0,1,5,5,39
1693,b,4,5,4,4,4,5,1,0,1,5,4,37
1694,a,4,5,4,4,5,5,1,0,1,5,5,39
1694,b,3,5,3,4,4,5,1,0,1,5,5,36
1694,c,4,5,4,4,5,5,1,0,1,5,4,38
1695,a,4,5,4,4,5,5,1,1,1,5,4,39
1695,b,4,5,4,4,4,4,1,0,1,5,4,36
1695,c,4,5,4,4,5,5,1,1,1,5,4,39
1696,a,4,5,4,5,5,5,1,0,1,5,4,39
1696,b,2,5,4,4,4,4,1,1,1,5,4,35
1696,c,4,5,4,4,4,5,1,1,1,5,4,38
1697,a,4,5,4,4,5,5,1,0,1,5,4,38
1697,b,5,5,4,4,5,5,1,0,1,5,4,39
1697,c,4,5,4,4,4,5,1,1,1,5,4,38
1698,a,4,5,4,4,5,4,1,1,1,5,4,38
1698,b,4,4,4,4,4,5,1,1,1,5,4,37
1698,c,4,5,4,4,4,4,1,1,1,5,4,37
1699,a,4,5,4,5,5,5,1,0,1,5,4,39
1699,b,3,5,4,4,4,4,1,1,1,5,4,36
1699,c,4,5,4,4,4,5,1,1,1,5,4,38
1700,a,4,5,4,4,5,5,1,1,1,5,4,39
1700,b,4,5,4,4,4,5,1,1,1,5,4,38
1700,c,4,5,4,4,4,5,1,1,1,5,4,38
1701,a,4,5,4,4,5,5,1,1,1,5,4,39
1701,b,4,5,4,4,4,5,1,0,1,5,4,37
1701,c,4,5,4,4,5,5,1,1,1,5,4,39
1702,a,4,5,4,4,5,5,1,0,1,5,4,38
1702,b,4,5,4,4,4,5,1,0,1,5,4,37
1702,c,4,5,4,4,4,5,1,1,1,5,4,38
1703,a,4,5,4,4,5,5,1,0,1,5,4,38
1703,b,4,5,4,4,4,4,1,1,1,5,4,37
1703,c,4,5,4,4,5,5,1,0,1,5,4,38
1704,a,4,5,4,4,5,5,1,0,1,5,4,38
1704,b,5,5,4,5,5,5,1,0,1,5,4,40
1704,c,4,5,4,4,5,5,1,0,1,5,5,39
1705,a,4,5,4,4,4,5,1,1,1,5,4,38
1705,b,4,5,4,4,5,5,1,0,1,5,4,38
1706,a,4,5,4,4,5,5,1,0,1,5,4,38
1706,b,5,5,4,5,5,5,1,0,1,5,5,41
1706,c,4,5,4,4,5,5,1,0,1,5,5,39
1707,a,2,4,4,4,4,4,1,1,1,4,4,33
1707,b,4,5,4,4,4,5,1,0,1,5,4,37
1707,c,4,5,4,4,4,5,1,1,1,5,4,38
1708,a,4,5,4,4,5,5,1,0,1,5,4,38
1708,c,4,5,4,4,4,4,1,1,1,5,4,37
1709,a,4,4,4,4,5,5,1,1,1,5,4,38
1709,b,4,5,4,4,4,4,1,0,1,5,4,36
1710,a,4,5,4,5,5,5,1,0,1,5,4,39
1710,b,5,5,4,4,4,4,1,0,1,4,5,37
1711,a,5,5,4,5,5,5,1,0,1,5,5,41
1711,c,4,5,4,4,4,5,1,1,1,5,4,38
1712,a,4,5,4,4,5,5,1,1,1,5,4,39
1712,b,4,5,4,4,5,4,1,1,1,5,4,38
1712,c,4,5,4,4,5,5,1,0,1,5,4,38
1713,a,4,5,4,4,5,5,1,0,1,5,4,38
1713,b,4,5,4,4,4,4,1,0,1,5,4,36
1713,c,4,5,4,4,4,5,1,1,1,5,4,38
1714,a,4,5,4,4,5,5,1,1,1,5,4,39
1714,b,4,5,4,4,4,5,1,0,1,5,4,37
1714,c,4,5,4,4,5,5,1,1,1,5,5,40
1715,a,4,5,4,4,5,5,1,1,1,5,4,39
1715,b,5,5,4,4,4,5,1,0,1,5,4,38
1715,c,4,5,4,4,4,5,1,1,1,5,4,38
1716,a,4,4,4,4,5,5,1,1,1,5,5,39
1716,b,3,4,4,4,4,5,1,1,1,5,4,36
1716,c,4,5,4,4,5,5,1,1,1,5,5,40
1717,a,4,5,4,4,4,4,1,1,1,5,4,37
1717,c,4,5,4,4,4,5,1,1,1,5,4,38
1718,a,4,5,4,4,5,5,1,0,1,5,4,38
1718,b,4,5,4,4,5,5,1,1,1,5,4,39
1719,a,4,5,4,4,5,4,1,0,1,5,4,37
1719,b,4,5,4,4,4,5,1,0,1,5,4,37
1719,c,4,5,4,4,4,5,1,1,1,5,4,38
1720,a,4,5,4,4,5,5,1,1,1,5,4,39
1720,b,4,4,4,4,4,4,1,1,1,5,4,36
1720,c,4,5,4,4,4,5,1,1,1,5,4,38
1721,a,4,5,4,4,4,4,1,1,1,5,4,37
1721,b,4,5,4,4,4,4,1,0,1,5,4,36
1722,a,4,5,4,4,5,5,1,0,1,5,4,38
1722,b,4,5,4,4,4,4,1,1,1,5,4,37
1723,a,4,5,4,4,4,5,1,1,1,5,4,38
1723,b,4,5,4,4,4,5,1,0,1,5,4,37
1723,c,4,5,4,4,4,5,1,0,1,5,4,37
1724,a,4,5,4,4,5,5,1,1,1,5,4,39
1724,b,3,4,3,4,3,4,1,1,1,5,4,33
1724,c,4,4,4,4,4,5,1,1,1,5,4,37
1725,a,4,5,4,4,5,5,1,1,1,5,5,40
1725,b,5,5,4,4,4,5,1,1,1,5,4,39
1725,c,4,5,4,4,4,5,1,1,1,5,4,38
1726,a,4,5,4,5,5,5,1,1,1,5,4,40
1726,b,4,5,4,4,4,5,1,0,1,5,4,37
1726,c,4,5,4,4,4,5,1,1,1,5,4,38
1727,a,4,5,4,4,5,5,1,0,1,5,5,39
1727,b,3,4,4,4,4,4,1,1,1,5,4,35
1727,c,4,5,4,4,5,5,1,1,1,5,4,39
1728,a,4,5,4,4,5,5,1,1,1,5,4,39
1728,b,4,5,4,4,4,5,1,1,1,5,4,38
1728,c,4,5,4,4,4,5,1,1,1,5,4,38
1729,a,4,5,4,4,4,5,1,0,1,5,4,37
1729,b,4,5,4,4,4,4,1,0,1,5,4,36
1730,a,4,5,4,4,5,5,1,0,1,5,4,38
1730,c,4,5,4,4,5,5,1,0,1,5,4,38
1731,a,5,5,4,5,5,5,1,0,1,5,5,41
1731,b,4,5,4,4,5,5,1,0,1,5,4,38
1731,c,4,5,4,4,5,5,1,1,1,5,4,39
1732,a,4,5,4,4,5,4,1,0,1,5,4,37
1732,b,5,5,4,5,5,5,1,0,1,5,5,41
1732,c,4,5,4,4,4,5,1,1,1,5,4,38
1733,a,4,5,4,4,5,5,1,0,1,5,4,38
1733,b,4,5,4,4,4,5,1,0,1,5,4,37
1733,c,4,5,4,4,4,5,1,1,1,5,4,38
1734,a,4,5,4,4,5,5,1,1,1,5,4,39
1734,b,4,5,4,4,5,5,1,0,1,5,5,39
1735,a,5,5,4,4,5,5,1,0,1,5,4,39
1736,a,4,5,4,4,5,4,1,1,1,5,4,38
1736,b,4,5,4,4,5,5,1,0,1,5,4,38
1736,c,4,5,4,4,5,5,1,0,1,5,4,38
1737,a,4,5,4,4,5,5,1,0,1,5,4,38
1737,b,4,5,4,4,4,4,1,0,1,5,4,36
1737,c,4,5,4,4,4,5,1,1,1,5,4,38
1738,a,4,5,4,4,5,5,1,0,1,5,4,38
1738,c,4,5,4,4,4,5,1,1,1,5,4,38
1739,a,4,5,4,4,5,5,1,0,1,5,4,38
1739,b,4,5,4,4,4,4,1,0,1,5,4,36
1739,c,4,5,4,4,5,5,1,0,1,5,4,38
1740,a,4,5,4,5,5,5,1,0,1,5,5,40
1740,b,5,5,4,4,4,5,1,0,1,5,4,38
1740,c,4,5,4,4,4,5,1,1,1,5,4,38
1741,a,4,5,4,4,5,5,1,0,1,5,4,38
1741,b,4,5,4,4,4,5,1,1,1,5,4,38
1741,c,4,5,4,4,4,5,1,1,1,5,4,38
1742,a,4,5,4,4,5,5,1,0,1,5,4,38
1742,b,5,5,4,4,4,4,1,0,1,4,5,37
1742,c,4,4,4,4,5,5,1,1,1,5,4,38
1743,a,4,5,4,4,4,5,1,1,1,5,4,38
1743,b,5,5,4,4,5,5,1,0,1,5,5,40
1743,c,4,5,4,4,5,5,1,1,1,5,4,39
1744,a,4,5,4,4,5,5,1,0,1,5,4,38
1744,b,4,5,4,4,4,4,1,0,1,5,4,36
1744,c,5,5,4,4,4,4,1,0,1,5,4,37
1745,a,4,5,4,4,5,5,1,1,1,5,4,39
1745,b,4,5,4,4,4,4,1,0,1,5,4,36
1745,c,4,5,4,4,5,5,1,0,1,5,4,38
1746,a,4,5,4,4,5,5,1,0,1,5,4,38
1746,b,4,5,4,4,4,4,1,0,1,5,4,36
1747,a,4,5,4,4,5,4,1,1,1,5,4,38
1747,b,3,5,4,4,4,5,1,1,1,5,4,37
1747,c,4,5,4,4,4,5,1,1,1,5,4,38
1748,a,5,5,4,4,5,5,1,0,1,5,5,40
1748,c,4,5,4,4,4,5,1,1,1,5,4,38
1749,a,4,5,4,4,5,5,1,0,1,5,4,38
1749,b,4,4,4,4,4,4,1,0,1,5,4,35
1749,c,4,5,4,4,5,5,1,1,1,5,4,39
1750,a,4,5,4,4,5,5,1,1,1,5,4,39
1751,a,4,5,4,4,5,5,1,0,1,5,4,38
1751,b,4,5,4,4,5,5,1,0,1,5,5,39
1751,c,4,5,4,4,5,5,1,0,1,5,4,38
1752,a,4,5,4,4,5,5,1,1,1,5,4,39
1753,a,4,5,4,4,5,5,1,1,1,5,4,39
1753,b,3,5,4,4,4,5,1,1,1,5,4,37
1753,c,4,5,4,4,5,5,1,1,1,5,4,39
1754,a,4,5,4,4,5,5,1,0,1,5,4,38
1754,c,4,5,4,4,4,5,1,1,1,5,4,38
1755,a,4,5,4,4,5,5,1,0,1,5,4,38
1756,a,4,5,4,4,5,5,1,0,1,5,4,38
1756,b,4,4,4,4,4,4,1,0,1,5,4,35
1757,a,4,5,4,4,4,4,1,1,1,5,4,37
1757,b,4,5,4,4,4,5,1,0,1,5,4,37
1758,a,4,5,4,5,5,5,1,0,1,5,5,40
1758,b,4,4,4,4,4,5,1,0,1,5,4,36
1758,c,4,5,4,4,4,5,1,1,1,5,4,38
1759,a,4,5,4,4,5,5,1,1,1,5,4,39
1759,b,4,5,4,4,4,5,1,0,1,5,4,37
1759,c,4,5,4,4,4,5,1,1,1,5,4,38
1760,a,4,5,4,5,5,5,1,0,1,5,5,40
1760,b,4,5,4,4,4,4,1,0,1,5,4,36
1760,c,2,5,4,4,4,5,1,1,1,5,4,36
1761,a,4,5,4,4,4,5,1,0,1,5,4,37
1761,b,4,5,4,4,4,5,1,1,1,5,4,38
1761,c,4,5,4,4,4,5,1,1,1,5,4,38
1762,a,4,5,4,4,5,5,1,0,1,5,4,38
1762,b,4,5,4,4,4,4,1,0,1,5,4,36
1762,c,3,4,4,4,4,4,1,1,1,5,4,35
1763,a,4,5,4,4,5,5,1,0,1,5,4,38
1763,b,4,5,4,4,4,5,1,0,1,5,4,37
1763,c,4,5,4,4,4,4,1,1,1,4,4,36
1764,a,4,5,4,4,4,5,1,1,1,5,4,38
1764,b,4,5,4,4,4,5,1,0,1,5,4,37
1764,c,4,5,4,4,5,5,1,0,1,5,4,38
1765,a,4,5,4,4,4,5,1,1,1,5,4,38
1765,b,4,5,4,4,4,5,1,1,1,5,4,38
1766,a,4,5,4,4,5,5,1,1,1,5,4,39
1766,b,4,5,4,4,4,4,1,0,1,5,4,36
1766,c,4,5,4,4,4,5,1,1,1,5,4,38
1767,a,4,5,4,4,4,5,1,0,1,5,4,37
1767,b,4,5,4,4,4,4,1,1,1,5,4,37
1767,c,4,5,4,4,4,5,1,1,1,5,4,38
1768,a,4,5,4,5,5,5,1,0,1,5,4,39
1768,b,3,5,4,4,4,5,1,1,1,5,4,37
1768,c,4,5,4,4,4,4,1,1,1,5,4,37
1769,a,4,5,4,5,5,5,1,0,1,5,4,39
1769,b,4,5,4,4,5,5,1,0,1,5,4,38
1769,c,4,5,4,4,5,5,1,0,1,5,5,39
1770,a,4,5,4,4,5,5,1,0,1,5,4,38
1770,b,4,5,4,4,5,5,1,0,1,5,4,38
1770,c,4,4,4,4,4,4,1,1,1,5,4,36
1771,a,4,5,4,4,4,5,1,1,1,5,4,38
1771,b,5,5,4,4,4,5,1,0,1,5,4,38
